"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-05-19","0.07","0.0","0.0","66","80","57"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-05-20","0.00","0.0","0.0","65","73","58"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-05-21","0.06","0.0","0.0","63","68","57"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-05-22","0.00","0.0","0.0","67","80","56"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-05-23","0.00","0.0","0.0","66","80","53"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-05-24","0.00","0.0","0.0","70","84","53"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-05-25","0.00","0.0","0.0","73","89","55"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-05-26","0.00","0.0","0.0","76","86","69"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-05-27","0.00","0.0","0.0","80","94","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-05-28","0.00","0.0","0.0","83","97","67"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-05-29","0.00","0.0","0.0","82","92","68"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-05-30","0.39","0.0","0.0","80","89","74"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-05-31","0.32","0.0","0.0","76","86","68"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-06-01","0.14","0.0","0.0","74","86","66"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-06-02","0.00","0.0","0.0","71","79","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-06-03","0.00","0.0","0.0","70","80","63"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-06-04","0.00","0.0","0.0","67","76","57"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-06-05","0.01","0.0","0.0","68","75","56"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-06-06","0.00","0.0","0.0","63","75","53"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-06-07","0.00","0.0","0.0","73","89","62"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-06-08","0.09","0.0","0.0","74","82","65"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-06-09","0.63","0.0","0.0","73","81","67"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-06-10","0.44","0.0","0.0","71","75","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-06-11","0.01","0.0","0.0","67","74","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-06-12","0.00","0.0","0.0","71","79","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-06-13","0.00","0.0","0.0","76","83","62"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-06-14","0.00","0.0","0.0","70","83","53"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-06-15","0.00","0.0","0.0","73","87","61"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-06-16","0.00","0.0","0.0","79","93","68"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-06-17","0.00","0.0","0.0","83","95","71"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-06-18","0.01","0.0","0.0","85","95","75"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-06-19","2.01","0.0","0.0","79","88","71"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-06-20","0.02","0.0","0.0","74","82","68"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-06-21","1.86","0.0","0.0","68","71","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-06-22","0.27","0.0","0.0","68","77","65"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-06-23","0.02","0.0","0.0","70","76","66"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-06-24","0.00","0.0","0.0","73","84","66"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-06-25","0.00","0.0","0.0","71","80","62"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-06-26","0.46","0.0","0.0","68","75","59"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-06-27","0.05","0.0","0.0","72","81","67"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-06-28","0.00","0.0","0.0","74","86","62"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-06-29","0.00","0.0","0.0","78","90","65"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-06-30","0.00","0.0","0.0","82","91","72"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-07-01","0.00","0.0","0.0","82","92","73"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-07-02","0.00","0.0","0.0","81","89","74"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-07-03","0.00","0.0","0.0","80","90","72"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-07-04","0.00","0.0","0.0","81","93","73"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-07-05","0.00","0.0","0.0","81","91","74"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-07-06","0.00","0.0","0.0","76","81","65"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-07-07","0.00","0.0","0.0","69","80","54"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-07-08","0.00","0.0","0.0","71","85","56"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-07-09","0.00","0.0","0.0","76","90","61"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-07-10","0.66","0.0","0.0","80","90","70"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-07-11","0.00","0.0","0.0","76","83","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-07-12","0.00","0.0","0.0","73","84","61"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-07-13","0.00","0.0","0.0","76","88","63"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-07-14","0.00","0.0","0.0","78","89","69"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-07-15","0.00","0.0","0.0","80","89","73"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-07-16","0.13","0.0","0.0","77","89","71"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-07-17","0.00","0.0","0.0","76","85","63"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-07-18","0.00","0.0","0.0","71","84","57"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-07-19","0.00","0.0","0.0","73","86","60"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-07-20","0.90","0.0","0.0","71","80","66"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-07-21","0.49","0.0","0.0","70","77","67"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-07-22","0.01","0.0","0.0","72","81","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-07-23","0.02","0.0","0.0","69","76","61"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-07-24","0.00","0.0","0.0","72","83","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-07-25","0.00","0.0","0.0","74","85","62"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-07-26","0.15","0.0","0.0","71","83","62"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-07-27","0.00","0.0","0.0","68","77","58"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-07-28","0.00","0.0","0.0","67","79","56"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-07-29","0.00","0.0","0.0","67","75","56"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-07-30","0.04","0.0","0.0","67","72","63"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-07-31","0.65","0.0","0.0","67","75","60"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-08-01","0.00","0.0","0.0","70","80","63"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-08-02","0.00","0.0","0.0","71","83","60"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-08-03","0.00","0.0","0.0","74","85","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-08-04","0.00","0.0","0.0","77","90","63"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-08-05","0.00","0.0","0.0","78","89","67"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-08-06","0.74","0.0","0.0","79","89","69"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-08-07","0.02","0.0","0.0","75","83","68"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-08-08","0.00","0.0","0.0","74","82","68"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-08-09","0.44","0.0","0.0","73","85","61"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-08-10","0.60","0.0","0.0","74","87","66"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-08-11","0.00","0.0","0.0","74","85","65"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-08-12","0.00","0.0","0.0","73","87","61"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-08-13","0.00","0.0","0.0","74","85","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-08-14","0.00","0.0","0.0","74","85","63"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-08-15","0.37","0.0","0.0","74","84","67"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-08-16","1.07","0.0","0.0","73","80","69"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-08-17","0.91","0.0","0.0","74","80","67"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-08-18","0.00","0.0","0.0","73","85","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-08-19","0.00","0.0","0.0","74","83","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-08-20","1.43","0.0","0.0","71","82","63"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-08-21","0.83","0.0","0.0","72","80","66"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-08-22","0.00","0.0","0.0","68","75","56"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-08-23","0.00","0.0","0.0","65","78","53"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-08-24","0.00","0.0","0.0","66","78","55"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-08-25","1.36","0.0","0.0","72","79","68"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-08-26","0.00","0.0","0.0","78","90","72"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-08-27","0.00","0.0","0.0","81","89","73"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-08-28","0.00","0.0","0.0","80","89","73"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-08-29","0.00","0.0","0.0","78","83","66"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-08-30","0.00","0.0","0.0","67","78","58"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-08-31","0.00","0.0","0.0","70","84","59"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-09-01","0.00","0.0","0.0","76","86","66"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-09-02","0.00","0.0","0.0","78","89","70"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-09-03","0.00","0.0","0.0","80","92","70"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-09-04","0.00","0.0","0.0","79","92","67"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-09-05","0.00","0.0","0.0","80","92","70"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-09-06","0.00","0.0","0.0","76","82","68"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-09-07","0.42","0.0","0.0","69","71","61"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-09-08","0.27","0.0","0.0","62","63","58"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-09-09","0.28","0.0","0.0","58","60","55"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-09-10","0.06","0.0","0.0","59","67","55"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-09-11","0.00","0.0","0.0","63","76","51"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-09-12","0.00","0.0","0.0","62","72","53"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-09-13","0.00","0.0","0.0","69","81","62"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-09-14","0.00","0.0","0.0","69","84","61"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-09-15","0.00","0.0","0.0","71","82","61"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-09-16","0.00","0.0","0.0","75","87","68"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-09-17","0.00","0.0","0.0","76","88","67"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-09-18","0.00","0.0","0.0","75","91","61"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-09-19","0.00","0.0","0.0","74","85","66"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-09-20","0.00","0.0","0.0","77","93","65"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-09-21","0.00","0.0","0.0","79","84","58"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-09-22","0.00","0.0","0.0","60","65","50"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-09-23","0.00","0.0","0.0","58","74","46"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-09-24","0.13","0.0","0.0","61","70","54"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-09-25","0.46","0.0","0.0","71","78","69"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-09-26","0.02","0.0","0.0","67","71","51"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-09-27","0.00","0.0","0.0","55","63","45"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-09-28","0.00","0.0","0.0","57","75","45"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-09-29","0.00","0.0","0.0","55","66","44"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-09-30","0.01","0.0","0.0","64","82","54"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-10-01","0.00","0.0","0.0","67","83","56"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-10-02","0.00","0.0","0.0","71","73","58"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-10-03","0.00","0.0","0.0","69","88","58"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-10-04","0.33","0.0","0.0","73","77","56"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-10-05","0.74","0.0","0.0","57","65","50"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-10-06","1.00","0.0","0.0","70","85","63"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-10-07","0.00","0.0","0.0","67","73","62"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-10-08","0.00","0.0","0.0","72","88","63"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-10-09","0.00","0.0","0.0","75","85","68"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-10-10","0.20","0.0","0.0","71","74","65"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-10-11","0.00","0.0","0.0","57","65","45"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-10-12","0.20","0.0","0.0","46","54","38"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-10-13","0.00","0.0","0.0","42","54","36"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-10-14","0.00","0.0","0.0","49","63","40"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-10-15","0.02","0.0","0.0","51","54","34"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-10-16","0.00","0.0","0.0","42","56","30"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-10-17","0.00","0.0","0.0","47","53","32"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-10-18","0.00","0.0","0.0","41","56","29"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-10-19","0.00","0.0","0.0","44","56","35"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-10-20","0.03","0.0","0.0","50","60","35"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-10-21","0.00","0.0","0.0","40","49","34"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-10-22","0.00","0.0","0.0","43","61","33"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-10-23","0.00","0.0","0.0","47","57","36"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-10-24","0.00","0.0","0.0","41","52","30"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-10-25","0.00","0.0","0.0","38","49","29"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-10-26","0.12","0.0","0.0","45","51","41"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-10-27","0.05","0.0","0.0","48","51","46"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-10-28","0.55","0.0","0.0","48","55","42"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-10-29","0.00","0.0","0.0","50","58","37"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-10-30","0.00","0.0","0.0","48","66","36"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-10-31","0.22","0.0","0.0","59","66","49"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-11-01","1.63","0.0","0.0","47","50","41"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-11-02","0.08","0.0","0.0","42","50","36"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-11-03","0.00","0.0","0.0","45","54","35"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-11-04","0.05","0.0","0.0","49","56","45"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-11-05","0.06","0.0","0.0","52","55","49"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-11-06","0.11","0.0","0.0","53","57","42"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-11-07","0.00","0.0","0.0","41","44","36"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-11-08","0.00","0.0","0.0","40","47","36"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-11-09","0.11","1.1","1.2","37","39","29"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-11-10","0.00","0.0","0.0","27","32","22"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-11-11","0.00","0.0","0.0","31","44","24"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-11-12","0.04","0.1","0.0","34","42","27"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-11-13","0.00","0.0","0.0","35","37","22"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-11-14","0.00","0.0","0.0","27","35","20"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-11-15","0.38","0.0","0.0","32","34","30"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-11-16","0.00","0.0","0.0","34","38","30"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-11-17","0.04","0.0","0.0","37","40","34"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-11-18","0.14","0.0","0.0","36","38","33"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-11-19","0.00","0.0","0.0","36","40","34"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-11-20","0.01","0.1","0.0","34","40","31"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-11-21","0.00","0.0","0.0","33","37","30"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-11-22","0.00","0.0","0.0","31","34","27"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-11-23","0.02","0.0","0.0","36","50","28"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-11-24","0.31","0.0","0.0","47","50","38"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-11-25","0.22","0.0","0.0","42","49","36"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-11-26","0.64","0.1","0.0","39","44","30"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-11-27","0.00","0.3","0.0","28","30","23"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-11-28","0.00","0.2","0.0","24","27","21"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-11-29","0.01","0.2","0.0","29","36","25"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-11-30","0.01","0.0","0.0","36","39","34"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-12-01","0.64","0.0","0.0","37","51","35"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-12-02","0.13","0.0","0.0","49","59","41"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-12-03","0.07","0.0","0.0","39","41","34"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-12-04","0.00","0.0","0.0","33","34","30"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-12-05","0.00","0.1","0.0","30","31","28"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-12-06","0.01","0.0","0.0","32","37","24"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-12-07","0.00","0.0","0.0","26","33","18"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-12-08","0.00","0.0","0.0","26","31","19"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-12-09","0.00","0.0","0.0","24","37","16"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-12-10","0.00","0.0","0.0","25","30","18"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-12-11","0.00","0.0","0.0","28","40","20"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-12-12","0.00","0.0","0.0","34","45","28"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-12-13","0.05","0.0","0.0","36","43","25"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2018-12-14","0.03","0.0","0.0","43","50","39"
