"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-09-28","60","67","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-09-29","59","68","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-09-30","60","66","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-10-01","58","69","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-10-02","59","76","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-10-03","59","68","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-10-04","60","73","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-10-05","62","80","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-10-06","68","87","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-10-07","69","84","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-10-08","66","77","56"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-10-09","61","72","53"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-10-10","65","74","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-10-11","63","79","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-10-12","64","75","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-10-13","60","73","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-10-14","57","70","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-10-15","54","65","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-10-16","57","68","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-10-17","61","68","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-10-18","60","68","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-10-19","60","71","54"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-10-20","59","72","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-10-21","62","82","53"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-10-22","67","87","57"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-10-23","68","85","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-10-24","74","89","64"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-10-25","71","87","59"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-10-26","67","74","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-10-27","60","69","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-10-28","63","72","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-10-29","57","70","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-10-30","58","69","51"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-10-31","59","73","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-01","58","73","48"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-02","59","74","48"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-03","59","74","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-04","59","69","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-05","55","67","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-06","54","62","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-07","53","62","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-08","54","62","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-09","53","62","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-10","53","64","48"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-11","55","72","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-12","60","72","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-13","55","61","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-14","56","64","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-15","60","67","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-16","55","65","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-17","58","74","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-18","61","73","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-19","58","62","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-20","57","67","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-21","58","62","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-22","56","65","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-23","55","67","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-24","56","67","46"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-25","56","65","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-26","52","56","46"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-27","49","51","42"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-28","45","53","40"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-29","47","54","41"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-11-30","46","56","38"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-01","55","59","54"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-02","56","58","53"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-03","56","61","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-04","55","56","53"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-05","56","60","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-06","58","65","53"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-07","60","66","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-08","58","61","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-09","53","56","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-10","54","59","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-11","55","62","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-12","59","65","56"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-13","57","61","53"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-14","56","59","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-15","52","58","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-16","50","56","41"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-17","49","56","42"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-18","53","59","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-19","54","58","51"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-20","52","56","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-21","54","62","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-22","55","57","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-23","49","56","41"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-24","50","55","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-25","50","55","46"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-26","51","58","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-27","49","59","39"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-28","49","59","40"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-29","53","56","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-30","52","59","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-12-31","50","57","41"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-01","53","59","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-02","54","61","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-03","52","58","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-04","54","59","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-05","52","59","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-06","51","59","42"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-07","50","56","41"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-08","53","58","48"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-09","53","56","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-10","49","56","41"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-11","52","56","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-12","49","56","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-13","51","56","45"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-14","52","56","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-15","47","54","39"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-16","50","54","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-17","47","55","38"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-18","49","56","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-19","50","55","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-20","50","56","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-21","54","58","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-22","54","57","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-23","53","58","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-24","54","63","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-25","56","62","48"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-26","58","61","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-27","54","61","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-28","55","62","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-29","53","61","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-30","55","63","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-01-31","53","66","48"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-01","55","65","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-02","54","56","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-03","47","56","38"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-04","51","56","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-05","48","62","39"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-06","51","65","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-07","52","64","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-08","53","60","45"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-09","54","61","45"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-10","58","72","48"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-11","59","74","48"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-12","56","66","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-13","52","56","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-14","52","61","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-15","53","61","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-16","54","60","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-17","54","71","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-18","57","67","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-19","52","65","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-20","54","66","45"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-21","57","70","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-22","58","61","51"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-23","53","59","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-24","53","69","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-25","56","76","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-26","59","73","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-27","60","76","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-28","61","67","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-02-29","53","57","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-01","51","60","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-02","59","70","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-03","61","75","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-04","58","74","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-05","57","62","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-06","55","59","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-07","52","56","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-08","51","59","46"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-09","54","66","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-10","59","71","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-11","61","70","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-12","55","70","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-13","56","63","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-14","52","54","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-15","52","56","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-16","49","55","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-17","49","56","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-18","50","57","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-19","53","61","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-20","53","63","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-21","55","62","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-22","56","66","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-23","54","60","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-24","53","56","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-25","51","57","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-26","50","59","41"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-27","53","59","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-28","54","58","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-29","54","60","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-30","55","63","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-03-31","56","65","51"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-01","55","60","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-02","53","63","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-03","53","62","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-04","53","59","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-05","53","58","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-06","49","51","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-07","49","64","43"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-08","55","62","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-09","56","65","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-10","58","63","53"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-11","55","62","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-12","55","62","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-13","56","68","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-14","58","77","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-15","61","73","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-16","56","62","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-17","56","62","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-18","58","65","54"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-19","58","65","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-20","57","62","54"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-21","56","65","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-22","58","70","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-23","60","71","54"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-24","61","73","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-25","63","78","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-26","59","68","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-27","60","71","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-28","61","70","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-29","57","65","53"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-04-30","57","67","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-05-01","58","69","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-05-02","60","69","53"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-05-03","58","65","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-05-04","56","73","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-05-05","58","68","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-05-06","60","73","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-05-07","63","84","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-05-08","62","82","51"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-05-09","57","66","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-05-10","58","71","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-05-11","60","72","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-05-12","60","65","54"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-05-13","58","66","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-05-14","60","67","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-05-15","61","67","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-05-16","61","73","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-05-17","65","73","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-05-18","61","67","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-05-19","59","66","53"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-05-20","59","67","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-05-21","59","70","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-05-22","58","67","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-05-23","59","74","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-05-24","60","80","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-05-25","66","90","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-05-26","68","89","56"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-05-27","71","78","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-05-28","59","67","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-05-29","60","71","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-05-30","65","71","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-05-31","62","67","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-06-01","62","72","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-06-02","65","87","56"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-06-03","70","89","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-06-04","66","79","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-06-05","60","64","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-06-06","59","66","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-06-07","59","66","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-06-08","60","73","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-06-09","63","82","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-06-10","64","78","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-06-11","63","79","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-06-12","62","67","56"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-06-13","61","68","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-06-14","63","70","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-06-15","61","70","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-06-16","61","68","53"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-06-17","64","82","54"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-06-18","67","86","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-06-19","65","73","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-06-20","61","73","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-06-21","62","69","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-06-22","62","76","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-06-23","64","74","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-06-24","63","73","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-06-25","62","71","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2020-06-26","63","71","58"
